sampleID	dnaSampleID	siteID	sequencerRunID	internalLabID	collectDate	processedDate	sampleTotalReadNumber	sampleFilteredReadNumber	ncbiProjectID	remarks
OAES_043-M-20180530	OAES_043-M-20180530-COMP-DNA1	OAES	HWTKKBGX7	BMI_Plate81WellC5	2018-05-30T16:08:00Z	2018-12-10T00:00:00Z	8368552	3552927	PRJNA406974	paired ends may be out of order
OAES_002-M-20180530	OAES_002-M-20180530-COMP-DNA1	OAES	HWTKKBGX7	BMI_Plate81WellB11	2018-05-30T17:46:00Z	2018-12-10T00:00:00Z	6451689	3501254	PRJNA406974	paired ends may be out of order
OAES_045-M-20180530	OAES_045-M-20180530-COMP-DNA1	OAES	HWTKKBGX7	BMI_Plate81WellC7	2018-05-30T17:53:00Z	2018-12-10T00:00:00Z	5265631	2236846	PRJNA406974	paired ends may be out of order
YELL_012-M-20180709	YELL_012-M-20180709-COMP-DNA1	YELL	HWWGYBGX7	BMI_Plate88WellC1	2018-07-09T18:18:00Z	2019-01-07T00:00:00Z	5742618	2262272	PRJNA406974	paired ends may be out of order
YELL_001-M-20180710	YELL_001-M-20180710-COMP-DNA1	YELL	HWVWMBGX7	BMI_Plate88WellA2	2018-07-10T16:34:00Z	2018-12-21T00:00:00Z	13652157	5317598	PRJNA406974	paired ends may be out of order
YELL_003-M-20180710	YELL_003-M-20180710-COMP-DNA1	YELL	HWVWMBGX7	BMI_Plate88WellB2	2018-07-10T18:23:00Z	2018-12-21T00:00:00Z	9742458	3729318	PRJNA406974	paired ends may be out of order
YELL_016-M-20180710	YELL_016-M-20180710-COMP-DNA1	YELL	HWWGYBGX7	BMI_Plate88WellD1	2018-07-10T20:04:00Z	2019-01-07T00:00:00Z	6125950	2529616	PRJNA406974	paired ends may be out of order
YELL_051-M-20180711	YELL_051-M-20180711-COMP-DNA1	YELL	HWWGYBGX7	BMI_Plate88WellG1	2018-07-11T18:58:00Z	2019-01-07T00:00:00Z	5446616	2231614	PRJNA406974	paired ends may be out of order
YELL_052-M-20180711	YELL_052-M-20180711-COMP-DNA1	YELL	HWWGYBGX7	BMI_Plate88WellH1	2018-07-11T08:29:00Z	2019-01-07T00:00:00Z	5815586	3780275	PRJNA406974	paired ends may be out of order
YELL_002-M-20180711	YELL_002-M-20180711-COMP-DNA1	YELL	HWVWMBGX7	BMI_Plate88WellA3	2018-07-11T17:00:00Z	2018-12-21T00:00:00Z	7928231	2945685	PRJNA406974	paired ends may be out of order
YELL_046-M-20180712	YELL_046-M-20180712-COMP-DNA1	YELL	HWWGYBGX7	BMI_Plate88WellE1	2018-07-12T07:21:00Z	2019-01-07T00:00:00Z	4311789	1735375	PRJNA406974	paired ends may be out of order
YELL_048-M-20180712	YELL_048-M-20180712-COMP-DNA1	YELL	HWWGYBGX7	BMI_Plate88WellF1	2018-07-12T08:58:00Z	2019-01-07T00:00:00Z	6228853	2526564	PRJNA406974	paired ends may be out of order
YELL_009-M-20180712	YELL_009-M-20180712-COMP-DNA1	YELL	HWVWMBGX7	BMI_Plate88WellB3	2018-07-12T16:54:00Z	2018-12-21T00:00:00Z	7953962	2930182	PRJNA406974	paired ends may be out of order
MOAB_045-M-20160725	MOAB_045-M-20160725-COMP-DNA1	MOAB	HLN2HBGX7	BMI_Plate71WellF1	2016-07-25T17:15:00Z	2018-09-11T00:00:00Z	2494743	1063993	PRJNA406974	paired ends may be out of order
MOAB_003-M-20160727	MOAB_003-M-20160727-COMP-DNA1	MOAB	HLN2HBGX7	BMI_Plate71WellE1	2016-07-27T16:24:00Z	2018-09-11T00:00:00Z	6149692	2609808	PRJNA406974	paired ends may be out of order
MOAB_001-M-20160727	MOAB_001-M-20160727-COMP-DNA1	MOAB	HL77TBGX7	BMI_Plate71WellD12	2016-07-27T18:54:00Z	2018-09-04T00:00:00Z	19423067	8593012	PRJNA406974	paired ends may be out of order
MOAB_006-M-20160728	MOAB_006-M-20160728-COMP-DNA1	MOAB	HLN2HBGX7	BMI_Plate71WellE12	2016-07-28T15:30:00Z	2018-09-11T00:00:00Z	1728382	950463	PRJNA406974	paired ends may be out of order
MOAB_004-M-20170521	MOAB_004-M-20170521-COMP-DNA1	MOAB	HVKLYBGX5	BMI_Plate42WellG7	2017-05-21T17:02:00Z	2018-06-07T00:00:00Z	13049099	6588253	PRJNA406974	paired ends may be out of order
MOAB_006-M-20170521	MOAB_006-M-20170521-COMP-DNA1	MOAB	HVKLYBGX5	BMI_Plate42WellG9	2017-05-21T18:49:00Z	2018-06-07T00:00:00Z	5458401	4959154	PRJNA406974	paired ends may be out of order
MOAB_001-M-20170521	MOAB_001-M-20170521-COMP-DNA1	MOAB	HVKLYBGX5	BMI_Plate42WellG4	2017-05-21T21:25:00Z	2018-06-07T00:00:00Z	18250771	9306793	PRJNA406974	paired ends may be out of order
MOAB_005-M-20170522	MOAB_005-M-20170522-COMP-DNA1	MOAB	HVKLYBGX5	BMI_Plate42WellG8	2017-05-22T16:15:00Z	2018-06-07T00:00:00Z	14037867	7071442	PRJNA406974	paired ends may be out of order
MOAB_002-M-20170522	MOAB_002-M-20170522-COMP-DNA1	MOAB	HVKLYBGX5	BMI_Plate42WellG5	2017-05-22T18:01:00Z	2018-06-07T00:00:00Z	4147424	2098098	PRJNA406974	paired ends may be out of order
MOAB_003-M-20170522	MOAB_003-M-20170522-COMP-DNA1	MOAB	HVKLYBGX5	BMI_Plate42WellG6	2017-05-22T23:05:00Z	2018-06-07T00:00:00Z	11573644	4394229	PRJNA406974	paired ends may be out of order
MOAB_046-M-20170523	MOAB_046-M-20170523-COMP-DNA1	MOAB	HVKLYBGX5	BMI_Plate42WellG12	2017-05-23T15:49:00Z	2018-06-07T00:00:00Z	9826211	4967009	PRJNA406974	paired ends may be out of order
MOAB_045-M-20170523	MOAB_045-M-20170523-COMP-DNA1	MOAB	HVKLYBGX5	BMI_Plate42WellG11	2017-05-23T17:19:00Z	2018-06-07T00:00:00Z	8374960	2960464	PRJNA406974	paired ends may be out of order
MOAB_047-M-20170523	MOAB_047-M-20170523-COMP-DNA1	MOAB	HVKLYBGX5	BMI_Plate42WellH1	2017-05-23T18:41:00Z	2018-06-07T00:00:00Z	11035224	5572431	PRJNA406974	paired ends may be out of order
MOAB_044-M-20170523	MOAB_044-M-20170523-COMP-DNA1	MOAB	HVKLYBGX5	BMI_Plate42WellG10	2017-05-23T20:06:00Z	2018-06-07T00:00:00Z	4659688	1770924	PRJNA406974	paired ends may be out of order
NIWO_008-M-20160829	NIWO_008-M-20160829-COMP-DNA1	NIWO	HFWM2BGX7	BMI_Plate72WellH1	2016-08-29T16:48:00Z	2018-09-26T00:00:00Z	21226255	7594748	PRJNA406974	paired ends may be out of order
NIWO_006-M-20160829	NIWO_006-M-20160829-COMP-DNA1	NIWO	HLN2HBGX7	BMI_Plate72WellG1	2016-08-29T18:11:00Z	2018-09-11T00:00:00Z	15739454	6478360	PRJNA406974	paired ends may be out of order
NIWO_008-M-20170731	NIWO_008-M-20170731-COMP-DNA1	NIWO	HM2FCBGX7	BMI_Plate61WellH7	2017-07-31T16:41:00Z	2018-08-21T00:00:00Z	1894116	953519	PRJNA406974	paired ends may be out of order
NIWO_004-O-20170731	NIWO_004-O-20170731-COMP-DNA1	NIWO	HM2FCBGX7	BMI_Plate61WellH5	2017-07-31T17:05:00Z	2018-08-21T00:00:00Z	14549997	9665222	PRJNA406974	paired ends may be out of order
NIWO_006-M-20170731	NIWO_006-M-20170731-COMP-DNA1	NIWO	HM2FCBGX7	BMI_Plate61WellH6	2017-07-31T18:06:00Z	2018-08-21T00:00:00Z	6221585	2507165	PRJNA406974	paired ends may be out of order
NIWO_001-M-20170731	NIWO_001-M-20170731-COMP-DNA1	NIWO	HM2FCBGX7	BMI_Plate61WellH1	2017-07-31T19:10:00Z	2018-08-21T00:00:00Z	5136670	2699272	PRJNA406974	paired ends may be out of order
NIWO_003-M-20170731	NIWO_003-M-20170731-COMP-DNA1	NIWO	HM2FCBGX7	BMI_Plate61WellH4	2017-07-31T19:57:00Z	2018-08-21T00:00:00Z	5228705	2072424	PRJNA406974	paired ends may be out of order
NIWO_001-O-20170731	NIWO_001-O-20170731-COMP-DNA1	NIWO	HM2FCBGX7	BMI_Plate61WellH2	2017-07-31T19:44:00Z	2018-08-21T00:00:00Z	17483600	6980041	PRJNA406974	paired ends may be out of order
NIWO_002-O-20170731	NIWO_002-O-20170731-COMP-DNA1	NIWO	HM2FCBGX7	BMI_Plate61WellH3	2017-07-31T21:35:00Z	2018-08-21T00:00:00Z	11013219	5777672	PRJNA406974	paired ends may be out of order
NIWO_043-M-20170731	NIWO_043-M-20170731-COMP-DNA1	NIWO	HM2FCBGX7	BMI_Plate61WellH11	2017-07-31T21:40:00Z	2018-08-21T00:00:00Z	3616954	1474930	PRJNA406974	paired ends may be out of order
NIWO_041-M-20170801	NIWO_041-M-20170801-COMP-DNA1	NIWO	HM2FCBGX7	BMI_Plate61WellH9	2017-08-01T17:32:00Z	2018-08-21T00:00:00Z	8353916	3471937	PRJNA406974	paired ends may be out of order
NIWO_042-M-20170801	NIWO_042-M-20170801-COMP-DNA1	NIWO	HM2FCBGX7	BMI_Plate61WellH10	2017-08-01T19:11:00Z	2018-08-21T00:00:00Z	8078497	3236788	PRJNA406974	paired ends may be out of order
NIWO_040-O-20170801	NIWO_040-O-20170801-COMP-DNA1	NIWO	HM2FCBGX7	BMI_Plate61WellH8	2017-08-01T20:59:00Z	2018-08-21T00:00:00Z	7937508	4201747	PRJNA406974	paired ends may be out of order
NIWO_003-M-20180730	NIWO_003-M-20180730-COMP-DNA1	NIWO	HWVWMBGX7	BMI_Plate81WellG11	2018-07-30T06:37:00Z	2018-12-21T00:00:00Z	9975058	3621461	PRJNA406974	paired ends may be out of order
NIWO_042-O-20180730	NIWO_042-O-20180730-COMP-DNA1	NIWO	HWVWMBGX7	BMI_Plate81WellH8	2018-07-30T16:46:00Z	2018-12-21T00:00:00Z	7283330	3560399	PRJNA406974	paired ends may be out of order
NIWO_006-M-20180730	NIWO_006-M-20180730-COMP-DNA1	NIWO	HWVWMBGX7	BMI_Plate81WellH3	2018-07-30T16:26:00Z	2018-12-21T00:00:00Z	7967397	2972081	PRJNA406974	paired ends may be out of order
NIWO_006-O-20180730	NIWO_006-O-20180730-COMP-DNA1	NIWO	HWVWMBGX7	BMI_Plate81WellH4	2018-07-30T17:29:00Z	2018-12-21T00:00:00Z	14016811	5483855	PRJNA406974	paired ends may be out of order
NIWO_040-O-20180730	NIWO_040-O-20180730-COMP-DNA1	NIWO	HWVWMBGX7	BMI_Plate81WellH5	2018-07-30T18:31:00Z	2018-12-21T00:00:00Z	11029888	3957078	PRJNA406974	paired ends may be out of order
NIWO_001-O-20180731	NIWO_001-O-20180731-COMP-DNA1	NIWO	HWVWMBGX7	BMI_Plate81WellG9	2018-07-31T15:48:00Z	2018-12-21T00:00:00Z	12967088	4728439	PRJNA406974	paired ends may be out of order
NIWO_043-O-20180731	NIWO_043-O-20180731-COMP-DNA1	NIWO	HWVWMBGX7	BMI_Plate81WellH9	2018-07-31T17:07:00Z	2018-12-21T00:00:00Z	4379049	3497611	PRJNA406974	paired ends may be out of order
NIWO_002-O-20180731	NIWO_002-O-20180731-COMP-DNA1	NIWO	HWVWMBGX7	BMI_Plate81WellG10	2018-07-31T17:42:00Z	2018-12-21T00:00:00Z	10861713	3927917	PRJNA406974	paired ends may be out of order
NIWO_041-M-20180731	NIWO_041-M-20180731-COMP-DNA1	NIWO	HWVWMBGX7	BMI_Plate81WellH6	2018-07-31T19:32:00Z	2018-12-21T00:00:00Z	9191708	3395448	PRJNA406974	paired ends may be out of order
NIWO_041-O-20180731	NIWO_041-O-20180731-COMP-DNA1	NIWO	HWVWMBGX7	BMI_Plate81WellH7	2018-07-31T19:04:00Z	2018-12-21T00:00:00Z	16757904	6234880	PRJNA406974	paired ends may be out of order
NIWO_004-M-20180801	NIWO_004-M-20180801-COMP-DNA1	NIWO	HWVWMBGX7	BMI_Plate81WellG12	2018-08-01T16:34:00Z	2018-12-21T00:00:00Z	7353373	2721369	PRJNA406974	paired ends may be out of order
NIWO_005-O-20180801	NIWO_005-O-20180801-COMP-DNA1	NIWO	HWVWMBGX7	BMI_Plate81WellH2	2018-08-01T18:00:00Z	2018-12-21T00:00:00Z	14694754	4921907	PRJNA406974	paired ends may be out of order
NIWO_005-M-20180801	NIWO_005-M-20180801-COMP-DNA1	NIWO	HWVWMBGX7	BMI_Plate81WellH1	2018-08-01T19:15:00Z	2018-12-21T00:00:00Z	12150547	10742874	PRJNA406974	paired ends may be out of order
SRER_003-M-20180801	SRER_003-M-20180801-COMP-DNA1	SRER	HWVWKBGX7	18S_05_0437	2018-08-01T15:03:00Z	2019-03-17T00:00:00Z	294849	30550	PRJNA406974	paired ends may be out of order
SRER_004-M-20180801	SRER_004-M-20180801-COMP-DNA1	SRER	HWVWKBGX7	18S_05_0438	2018-08-01T15:15:00Z	2019-03-01T00:00:00Z	10184393	6478688	PRJNA406974	paired ends may be out of order
SRER_006-M-20180801	SRER_006-M-20180801-COMP-DNA1	SRER	HWVWKBGX7	18S_05_0440	2018-08-01T16:20:00Z	2019-03-17T00:00:00Z	1550	NA	PRJNA406974	paired ends may be out of order
SRER_052-M-20180801	SRER_052-M-20180801-COMP-DNA1	SRER	HWVWKBGX7	18S_05_0443	2018-08-01T16:46:00Z	2019-03-17T00:00:00Z	2667	NA	PRJNA406974	paired ends may be out of order
SRER_053-M-20180801	SRER_053-M-20180801-COMP-DNA1	SRER	HWVWKBGX7	18S_05_0444	2018-08-01T17:30:00Z	2019-03-01T00:00:00Z	10549847	4298322	PRJNA406974	paired ends may be out of order
SRER_005-M-20180801	SRER_005-M-20180801-COMP-DNA1	SRER	HWVWKBGX7	18S_05_0439	2018-08-01T17:55:00Z	2019-03-01T00:00:00Z	934041	335407	PRJNA406974	paired ends may be out of order
SRER_043-M-20180801	SRER_043-M-20180801-COMP-DNA1	SRER	HWVWKBGX7	18S_05_0441	2018-08-01T18:54:00Z	2019-03-01T00:00:00Z	5221234	3255310	PRJNA406974	paired ends may be out of order
SRER_001-M-20180801	SRER_001-M-20180801-COMP-DNA1	SRER	HWVWKBGX7	18S_05_0435	2018-08-01T19:38:00Z	2019-03-01T00:00:00Z	8942370	3690112	PRJNA406974	paired ends may be out of order
SRER_047-M-20180801	SRER_047-M-20180801-COMP-DNA1	SRER	HWVWKBGX7	18S_05_0442	2018-08-01T19:35:00Z	2019-03-01T00:00:00Z	10461453	4384228	PRJNA406974	paired ends may be out of order
SRER_002-M-20180801	SRER_002-M-20180801-COMP-DNA1	SRER	HWVWKBGX7	18S_05_0436	2018-08-01T20:50:00Z	2019-03-17T00:00:00Z	244703	63582	PRJNA406974	paired ends may be out of order
ONAQ_003-M-20160725	ONAQ_003-M-20160725-COMP-DNA1	ONAQ	HLN2HBGX7	BMI_Plate71WellF12	2016-07-25T20:42:00Z	2018-09-11T00:00:00Z	8625893	3771358	PRJNA406974	paired ends may be out of order
ONAQ_005-M-20160726	ONAQ_005-M-20160726-COMP-DNA1	ONAQ	HLN2HBGX7	BMI_Plate71WellG11	2016-07-26T16:52:00Z	2018-09-11T00:00:00Z	5609656	3886880	PRJNA406974	paired ends may be out of order
ONAQ_007-M-20160726	ONAQ_007-M-20160726-COMP-DNA1	ONAQ	HL77TBGX7	BMI_Plate69WellA11	2016-07-26T20:16:00Z	2018-09-04T00:00:00Z	17014108	7041340	PRJNA406974	paired ends may be out of order
ONAQ_042-M-20160727	ONAQ_042-M-20160727-COMP-DNA1	ONAQ	HLN2HBGX7	BMI_Plate71WellH10	2016-07-27T16:29:00Z	2018-09-11T00:00:00Z	11623560	4951973	PRJNA406974	paired ends may be out of order
ONAQ_044-M-20160727	ONAQ_044-M-20160727-COMP-DNA1	ONAQ	HLN2HBGX7	BMI_Plate72WellB2	2016-07-27T18:10:00Z	2018-09-11T00:00:00Z	4310935	1823202	PRJNA406974	paired ends may be out of order
ONAQ_043-M-20160727	ONAQ_043-M-20160727-COMP-DNA1	ONAQ	HLN2HBGX7	BMI_Plate72WellA2	2016-07-27T20:16:00Z	2018-09-11T00:00:00Z	9510195	4169323	PRJNA406974	paired ends may be out of order
ONAQ_004-M-20160727	ONAQ_004-M-20160727-COMP-DNA1	ONAQ	HLN2HBGX7	BMI_Plate71WellG1	2016-07-27T23:57:00Z	2018-09-11T00:00:00Z	6982899	4795741	PRJNA406974	paired ends may be out of order
ONAQ_012-M-20160728	ONAQ_012-M-20160728-COMP-DNA1	ONAQ	HLN2HBGX7	BMI_Plate71WellH11	2016-07-28T19:39:00Z	2018-09-11T00:00:00Z	23498848	9937012	PRJNA406974	paired ends may be out of order
ONAQ_017-M-20160728	ONAQ_017-M-20160728-COMP-DNA1	ONAQ	HLN2HBGX7	BMI_Plate71WellF10	2016-07-28T22:30:00Z	2018-09-11T00:00:00Z	11263976	4788301	PRJNA406974	paired ends may be out of order
ONAQ_010-M-20160729	ONAQ_010-M-20160729-COMP-DNA1	ONAQ	HLN2HBGX7	BMI_Plate71WellH1	2016-07-29T17:40:00Z	2018-09-11T00:00:00Z	13317647	7270631	PRJNA406974	paired ends may be out of order
ONAQ_002-M-20160729	ONAQ_002-M-20160729-COMP-DNA1	ONAQ	HLN2HBGX7	BMI_Plate71WellF11	2016-07-29T20:11:00Z	2018-09-11T00:00:00Z	1850417	1720327	PRJNA406974	paired ends may be out of order
ONAQ_041-M-20160729	ONAQ_041-M-20160729-COMP-DNA1	ONAQ	HLN2HBGX7	BMI_Plate71WellG10	2016-07-29T21:52:00Z	2018-09-11T00:00:00Z	2798385	1533696	PRJNA406974	paired ends may be out of order
ONAQ_008-M-20160730	ONAQ_008-M-20160730-COMP-DNA1	ONAQ	HLN2HBGX7	BMI_Plate71WellG12	2016-07-30T20:13:00Z	2018-09-11T00:00:00Z	10946803	5997516	PRJNA406974	paired ends may be out of order
ONAQ_002-M-20170625	ONAQ_002-M-20170625-COMP-DNA1	ONAQ	HLN2JBGX7	BMI_Plate61WellC10	2017-06-25T19:02:00Z	2018-08-14T00:00:00Z	2676824	1714219	PRJNA406974	paired ends may be out of order
ONAQ_004-M-20170625	ONAQ_004-M-20170625-COMP-DNA2	ONAQ	HL77TBGX7	BMI_Plate68WellH4	2017-06-25T22:22:00Z	2018-09-04T00:00:00Z	11837934	5096385	PRJNA406974	paired ends may be out of order
ONAQ_005-M-20170626	ONAQ_005-M-20170626-COMP-DNA1	ONAQ	HLN2JBGX7	BMI_Plate61WellD1	2017-06-26T18:48:00Z	2018-08-14T00:00:00Z	4394761	1946574	PRJNA406974	paired ends may be out of order
ONAQ_003-M-20170626	ONAQ_003-M-20170626-COMP-DNA1	ONAQ	HLN2JBGX7	BMI_Plate61WellC11	2017-06-26T20:18:00Z	2018-08-14T00:00:00Z	475344	323881	PRJNA406974	paired ends may be out of order
ONAQ_010-M-20170627	ONAQ_010-M-20170627-COMP-DNA1	ONAQ	HLN2JBGX7	BMI_Plate61WellD3	2017-06-27T19:19:00Z	2018-08-14T00:00:00Z	7284971	2996786	PRJNA406974	paired ends may be out of order
ONAQ_008-M-20170627	ONAQ_008-M-20170627-COMP-DNA1	ONAQ	HLN2JBGX7	BMI_Plate61WellD2	2017-06-27T21:52:00Z	2018-08-14T00:00:00Z	3581053	1520007	PRJNA406974	paired ends may be out of order
ONAQ_041-M-20170628	ONAQ_041-M-20170628-COMP-DNA1	ONAQ	HLN2JBGX7	BMI_Plate61WellD4	2017-06-28T21:08:00Z	2018-08-14T00:00:00Z	6694606	5831048	PRJNA406974	paired ends may be out of order
ONAQ_043-M-20170629	ONAQ_043-M-20170629-COMP-DNA1	ONAQ	HLN2JBGX7	BMI_Plate61WellD6	2017-06-29T17:14:00Z	2018-08-14T00:00:00Z	2274595	1546358	PRJNA406974	paired ends may be out of order
ONAQ_042-M-20170629	ONAQ_042-M-20170629-COMP-DNA1	ONAQ	HLN2JBGX7	BMI_Plate61WellD5	2017-06-29T18:46:00Z	2018-08-14T00:00:00Z	914873	398375	PRJNA406974	paired ends may be out of order
ONAQ_044-M-20170629	ONAQ_044-M-20170629-COMP-DNA1	ONAQ	HLN2JBGX7	BMI_Plate61WellD7	2017-06-29T20:42:00Z	2018-08-14T00:00:00Z	1512549	662271	PRJNA406974	paired ends may be out of order
ONAQ_008-M-20180529	ONAQ_008-M-20180529-COMP-DNA1	ONAQ	HWVWMBGX7	BMI_Plate88WellA8	2018-05-29T16:29:00Z	2018-12-21T00:00:00Z	6081162	3102248	PRJNA406974	paired ends may be out of order
ONAQ_010-M-20180529	ONAQ_010-M-20180529-COMP-DNA1	ONAQ	HWVWMBGX7	BMI_Plate88WellA9	2018-05-29T20:13:00Z	2018-12-21T00:00:00Z	7256208	2890233	PRJNA406974	paired ends may be out of order
ONAQ_004-M-20180529	ONAQ_004-M-20180529-COMP-DNA1	ONAQ	HWVWMBGX7	BMI_Plate88WellA6	2018-05-29T22:29:00Z	2018-12-21T00:00:00Z	5849290	3010583	PRJNA406974	paired ends may be out of order
ONAQ_043-M-20180530	ONAQ_043-M-20180530-COMP-DNA1	ONAQ	HWVWMBGX7	BMI_Plate88WellA12	2018-05-30T15:54:00Z	2018-12-21T00:00:00Z	6070415	4847412	PRJNA406974	paired ends may be out of order
ONAQ_041-M-20180530	ONAQ_041-M-20180530-COMP-DNA1	ONAQ	HWVWMBGX7	BMI_Plate88WellA10	2018-05-30T17:15:00Z	2018-12-21T00:00:00Z	6072275	2449451	PRJNA406974	paired ends may be out of order
ONAQ_044-M-20180530	ONAQ_044-M-20180530-COMP-DNA1	ONAQ	HWVWMBGX7	BMI_Plate88WellB6	2018-05-30T18:46:00Z	2018-12-21T00:00:00Z	11880186	4710900	PRJNA406974	paired ends may be out of order
ONAQ_042-M-20180530	ONAQ_042-M-20180530-COMP-DNA1	ONAQ	HWVWMBGX7	BMI_Plate88WellA11	2018-05-30T20:25:00Z	2018-12-21T00:00:00Z	6312553	2548769	PRJNA406974	paired ends may be out of order
ONAQ_005-M-20180530	ONAQ_005-M-20180530-COMP-DNA1	ONAQ	HWVWMBGX7	BMI_Plate88WellA7	2018-05-30T21:55:00Z	2018-12-21T00:00:00Z	8438849	3416193	PRJNA406974	paired ends may be out of order
ONAQ_002-M-20180531	ONAQ_002-M-20180531-COMP-DNA1	ONAQ	HWVWMBGX7	BMI_Plate81WellH10	2018-05-31T16:09:00Z	2018-12-21T00:00:00Z	8875410	3548143	PRJNA406974	paired ends may be out of order
ONAQ_003-M-20180531	ONAQ_003-M-20180531-COMP-DNA1	ONAQ	HWVWMBGX7	BMI_Plate81WellH11	2018-05-31T19:58:00Z	2018-12-21T00:00:00Z	9251565	3745727	PRJNA406974	paired ends may be out of order
ABBY_004-M-20170605	ABBY_004-M-20170605-COMP-DNA1	ABBY	HVKLYBGX5	BMI_Plate42WellH4	2017-06-05T17:47:00Z	2018-06-07T00:00:00Z	11470148	3995473	PRJNA406974	paired ends may be out of order
ABBY_006-M-20170605	ABBY_006-M-20170605-COMP-DNA1	ABBY	HVKLYBGX5	BMI_Plate42WellH5	2017-06-05T19:46:00Z	2018-06-07T00:00:00Z	11955024	4277454	PRJNA406974	paired ends may be out of order
ABBY_006-O-20170605	ABBY_006-O-20170605-COMP-DNA1	ABBY	HVKLYBGX5	BMI_Plate42WellH6	2017-06-05T20:49:00Z	2018-06-07T00:00:00Z	4600645	1633567	PRJNA406974	paired ends may be out of order
ABBY_002-O-20170605	ABBY_002-O-20170605-COMP-DNA1	ABBY	HLN2JBGX7	BMI_Plate61WellC9	2017-06-05T23:57:00Z	2018-08-14T00:00:00Z	8117063	3181542	PRJNA406974	paired ends may be out of order
ABBY_062-M-20170606	ABBY_062-M-20170606-COMP-DNA1	ABBY	HVKLYBGX5	BMI_Plate42WellH9	2017-06-06T16:42:00Z	2018-06-07T00:00:00Z	10882320	5164577	PRJNA406974	paired ends may be out of order
ABBY_061-M-20170606	ABBY_061-M-20170606-COMP-DNA1	ABBY	HVKLYBGX5	BMI_Plate42WellH8	2017-06-06T18:50:00Z	2018-06-07T00:00:00Z	15229233	5438641	PRJNA406974	paired ends may be out of order
ABBY_070-M-20170606	ABBY_070-M-20170606-COMP-DNA1	ABBY	HVKLYBGX5	BMI_Plate42WellH11	2017-06-06T21:11:00Z	2018-06-07T00:00:00Z	2178152	697901	PRJNA406974	paired ends may be out of order
ABBY_063-M-20170606	ABBY_063-M-20170606-COMP-DNA1	ABBY	HVKLYBGX5	BMI_Plate42WellH10	2017-06-06T22:50:00Z	2018-06-07T00:00:00Z	12289707	4402683	PRJNA406974	paired ends may be out of order
ABBY_023-M-20170607	ABBY_023-M-20170607-COMP-DNA1	ABBY	HVKLYBGX5	BMI_Plate42WellH7	2017-06-07T16:08:00Z	2018-06-07T00:00:00Z	5733470	2102562	PRJNA406974	paired ends may be out of order
ABBY_003-M-20170607	ABBY_003-M-20170607-COMP-DNA1	ABBY	HVKLYBGX5	BMI_Plate42WellH2	2017-06-07T17:50:00Z	2018-06-07T00:00:00Z	6131371	2200623	PRJNA406974	paired ends may be out of order
ABBY_003-O-20170607	ABBY_003-O-20170607-COMP-DNA1	ABBY	HVKLYBGX5	BMI_Plate42WellH3	2017-06-07T18:17:00Z	2018-06-07T00:00:00Z	3392272	1138876	PRJNA406974	paired ends may be out of order
ABBY_001-M-20170607	ABBY_001-M-20170607-COMP-DNA1	ABBY	HLN2JBGX7	BMI_Plate61WellC8	2017-06-07T21:19:00Z	2018-08-14T00:00:00Z	5944338	2353886	PRJNA406974	paired ends may be out of order
WREF_007-O-20180625	WREF_007-O-20180625-COMP-DNA1	WREF	HWTKKBGX7	BMI_Plate81WellD1	2018-06-25T18:49:00Z	2018-12-10T00:00:00Z	7816423	4915033	PRJNA406974	paired ends may be out of order
WREF_005-M-20180625	WREF_005-M-20180625-COMP-DNA1	WREF	HWTKKBGX7	BMI_Plate81WellC12	2018-06-25T21:41:00Z	2018-12-10T00:00:00Z	2345919	1459585	PRJNA406974	paired ends may be out of order
WREF_001-M-20180625	WREF_001-M-20180625-COMP-DNA1	WREF	HWTKKBGX7	BMI_Plate81WellC8	2018-06-25T23:25:00Z	2018-12-10T00:00:00Z	6423923	2411636	PRJNA406974	paired ends may be out of order
WREF_001-O-20180625	WREF_001-O-20180625-COMP-DNA1	WREF	HWTKKBGX7	BMI_Plate81WellC9	2018-06-26T00:25:00Z	2018-12-10T00:00:00Z	6601258	2365815	PRJNA406974	paired ends may be out of order
WREF_008-M-20180626	WREF_008-M-20180626-COMP-DNA1	WREF	HWTKKBGX7	BMI_Plate81WellD2	2018-06-26T17:03:00Z	2018-12-10T00:00:00Z	8627699	4450721	PRJNA406974	paired ends may be out of order
WREF_004-M-20180626	WREF_004-M-20180626-COMP-DNA1	WREF	HWTKKBGX7	BMI_Plate81WellC11	2018-06-26T19:50:00Z	2018-12-10T00:00:00Z	7294909	3753798	PRJNA406974	paired ends may be out of order
WREF_003-M-20180626	WREF_003-M-20180626-COMP-DNA1	WREF	HWTKKBGX7	BMI_Plate81WellC10	2018-06-26T22:19:00Z	2018-12-10T00:00:00Z	5531736	3459252	PRJNA406974	paired ends may be out of order
WREF_073-O-20180627	WREF_073-O-20180627-COMP-DNA1	WREF	HWTKKBGX7	BMI_Plate81WellD7	2018-06-27T20:30:00Z	2018-12-10T00:00:00Z	3747432	1432480	PRJNA406974	paired ends may be out of order
WREF_072-O-20180628	WREF_072-O-20180628-COMP-DNA1	WREF	HWTKKBGX7	BMI_Plate81WellD6	2018-06-28T17:25:00Z	2018-12-10T00:00:00Z	23204476	14754165	PRJNA406974	paired ends may be out of order
